id,text,label,question_token1,question1,question_token2,question2,options,concept_guided_prompt,complete_question,response
320,"When the winter comes, the farmer visited the librarian frequently because her work required less attention.",farmer,her,Who does 'her' refer to?,,,"['librarian', 'farmer']","Question: - When the winter comes, the farmer visited the librarian frequently because her work required less attention. Who does 'her' refer to?
Options: - ['librarian', 'farmer']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
","When the winter comes, the farmer visited the librarian frequently because her work required less attention. Who does 'her' refer to?","[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""farmer"",
      ""description"": ""A person who cultivates the land for a living.""
    },
    {
      ""name"": ""librarian"",
      ""description"": ""A person responsible for managing a library and its collections.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""farmer"",
      ""relationship"": ""visits"",
      ""related_concept"": ""librarian"",
      ""description"": ""The farmer frequently visits the librarian.""
    },
    {
      ""concept"": ""librarian"",
      ""relationship"": ""has work"",
      ""related_concept"": ""less attention"",
      ""description"": ""The librarian's work requires less attention compared to other jobs.""
    }
  ]
}

[your answer]
{
  ""answer"": ""librarian"",
  ""reasoning"": ""The sentence implies that the person whose work requires less attention is the one the farmer visits
frequently. Since the librarian's work is described as requiring less attention, it logically follows that 'her' refers to
the librarian.""
}
</s>"
321,"When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.",librarian,his,Who does 'his' refer to?,,,"['librarian', 'farmer']","Question: - When the winter comes, the farmer visited the librarian frequently because of his hot chocolate. Who does 'his' refer to?
Options: - ['librarian', 'farmer']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
","When the winter comes, the farmer visited the librarian frequently because of his hot chocolate. Who does 'his' refer to?","[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""farmer"",
      ""description"": ""A person who grows crops or raises animals on a farm.""
    },
    {
      ""name"": ""librarian"",
      ""description"": ""A person who looks after books and helps people find the books they want.""
    },
    {
      ""name"": ""winter"",
      ""description"": ""The coldest season of the year, in the northern hemisphere from December to February, and in the
southern hemisphere from June to August.""
    },
    {
      ""name"": ""hot chocolate"",
      ""description"": ""A hot beverage made from cocoa powder, sugar, and milk, popularly consumed during cold weather.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""farmer"",
      ""relationship"": ""visits"",
      ""related_concept"": ""librarian"",
      ""description"": ""The farmer goes to the librarian's place.""
    },
    {
      ""concept"": ""winter"",
      ""relationship"": ""causes"",
      ""related_concept"": ""hot chocolate consumption"",
      ""description"": ""Cold weather leads to the consumption of hot drinks like hot chocolate.""
    },
    {
      ""concept"": ""librarian"",
      ""relationship"": ""provides"",
      ""related_concept"": ""hot chocolate"",
      ""description"": ""The librarian offers hot chocolate, implying a service or product.""
    }
  ]
}

[your answer]
{
  ""answer"": ""librarian"",
  ""reasoning"": ""The sentence implies that the farmer is the one visiting the librarian frequently due to the weather
condition (winter) leading to the consumption of hot chocolate, which is provided by the librarian. Therefore, 'his' refers
to the librarian, as it is the librarian's hot chocolate that the farmer is visiting for.""
}
</s>"
322,The farmer demanded more bread from the baker because she was hungry.,farmer,she,Who does 'she' refer to?,,,"['farmer', 'baker']","Question: - The farmer demanded more bread from the baker because she was hungry. Who does 'she' refer to?
Options: - ['farmer', 'baker']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The farmer demanded more bread from the baker because she was hungry. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""farmer"",
      ""description"": ""A person who grows crops or raises animals on a farm.""
    },
    {
      ""name"": ""baker"",
      ""description"": ""A person who makes and sells bread.""
    },
    {
      ""name"": ""bread"",
      ""description"": ""A staple food prepared from a dough of flour and water usually by baking.""
    },
    {
      ""name"": ""hunger"",
      ""description"": ""The physical sensation of needing or wanting to eat food.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""farmer"",
      ""relationship"": ""demands"",
      ""related_concept"": ""bread"",
      ""description"": ""The farmer requests more bread.""
    },
    {
      ""concept"": ""baker"",
      ""relationship"": ""provides"",
      ""related_concept"": ""bread"",
      ""description"": ""The baker supplies bread to the farmer.""
    },
    {
      ""concept"": ""farmer"",
      ""relationship"": ""experiences"",
      ""related_concept"": ""hunger"",
      ""description"": ""The farmer is feeling the need to eat.""
    },
    {
      ""concept"": ""hunger"",
      ""relationship"": ""motivates"",
      ""related_concept"": ""demands"",
      ""description"": ""The feeling of hunger motivates the demand for bread.""
    }
  ]
}

[your answer]
{
  ""answer"": ""farmer"",
  ""reasoning"": ""The sentence structure implies that the person who is hungry and demanding more bread is the same person who
is identified as the farmer. Since the farmer is the one experiencing hunger, she is the one making the demand for more bread
from the baker.""
}
</s>"
323,The assistant hired the driver as he did not have the license yet.,assistant,he,Who does 'he' refer to?,,,"['driver', 'assistant']","Question: - The assistant hired the driver as he did not have the license yet. Who does 'he' refer to?
Options: - ['driver', 'assistant']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The assistant hired the driver as he did not have the license yet. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""assistant"",
      ""description"": ""A person who helps or supports someone""
    },
    {
      ""name"": ""driver"",
      ""description"": ""A person who drives a vehicle""
    },
    {
      ""name"": ""license"",
      ""description"": ""A document granting the holder the right to operate a vehicle""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""assistant"",
      ""relationship"": ""hired"",
      ""related_concept"": ""driver"",
      ""description"": ""The assistant engages the driver for work""
    },
    {
      ""concept"": ""driver"",
      ""relationship"": ""does not have"",
      ""related_concept"": ""license"",
      ""description"": ""The driver does not possess the necessary document to legally operate a vehicle""
    },
    {
      ""concept"": ""assistant"",
      ""relationship"": ""hired"",
      ""related_concept"": ""driver"",
      ""description"": ""The assistant hires the driver due to the driver's lack of a license""
    }
  ]
}

[your answer]
{
  ""answer"": ""assistant"",
  ""reasoning"": ""The sentence structure implies that the 'he' who does not have the license yet is the person who was hired,
which is the assistant. The assistant hired the driver because the driver did not have the license, indicating the
assistant's action was in response to the driver's lack of a license. Therefore, 'he' refers to the assistant.""
}
</s>"
324,The assistant hired the driver as she offered an excellent service.,driver,she,Who does 'she' refer to?,,,"['assistant', 'driver']","Question: - The assistant hired the driver as she offered an excellent service. Who does 'she' refer to?
Options: - ['assistant', 'driver']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The assistant hired the driver as she offered an excellent service. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""assistant"",
      ""description"": ""A person who helps or supports someone""
    },
    {
      ""name"": ""driver"",
      ""description"": ""A person who drives a vehicle""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""assistant"",
      ""relationship"": ""hired"",
      ""related_concept"": ""driver"",
      ""description"": ""The assistant engages the driver for a service""
    },
    {
      ""concept"": ""driver"",
      ""relationship"": ""offers"",
      ""related_concept"": ""excellent service"",
      ""description"": ""The driver provides a high-quality service""
    }
  ]
}

[your answer]
{
  ""answer"": ""assistant"",
  ""reasoning"": ""The sentence structure implies that the assistant is the one who hired the driver, indicating 'she' refers to
the assistant. The assistant hired the driver because the driver offered an excellent service, making the assistant the
subject who made the decision to hire.""
}
</s>"
325,The chief asked the cleaner to leave immediately after her office was clean.,chief,her,Who does 'her' refer to?,,,"['cleaner', 'chief']","Question: - The chief asked the cleaner to leave immediately after her office was clean. Who does 'her' refer to?
Options: - ['cleaner', 'chief']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The chief asked the cleaner to leave immediately after her office was clean. Who does 'her' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""cleaner"",
      ""description"": ""A person responsible for cleaning.""
    },
    {
      ""name"": ""chief"",
      ""description"": ""A person with authority or in charge.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""chief"",
      ""relationship"": ""asks"",
      ""related_concept"": ""cleaner"",
      ""description"": ""The chief requests the cleaner to perform a task.""
    },
    {
      ""concept"": ""cleaner"",
      ""relationship"": ""cleans"",
      ""related_concept"": ""office"",
      ""description"": ""The cleaner is responsible for cleaning the office.""
    },
    {
      ""concept"": ""chief"",
      ""relationship"": ""has authority over"",
      ""related_concept"": ""cleaner"",
      ""description"": ""The chief has the authority to give instructions to the cleaner.""
    }
  ]
}

[your answer]
{
  ""answer"": ""cleaner"",
  ""reasoning"": ""The sentence structure implies that the cleaner is the subject who is being asked to leave by the chief after
completing the task of cleaning the office. Therefore, 'her' refers to the cleaner.""
}
</s>"
326,The chief asked the cleaner to leave immediately after he finished cleaning.,cleaner,he,Who does 'he' refer to?,,,"['cleaner', 'chief']","Question: - The chief asked the cleaner to leave immediately after he finished cleaning. Who does 'he' refer to?
Options: - ['cleaner', 'chief']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The chief asked the cleaner to leave immediately after he finished cleaning. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""cleaner"",
      ""description"": ""A person responsible for cleaning.""
    },
    {
      ""name"": ""chief"",
      ""description"": ""A person with authority or in charge.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""cleaner"",
      ""relationship"": ""is asked to leave by"",
      ""related_concept"": ""chief"",
      ""description"": ""The cleaner is directed to leave by the chief.""
    },
    {
      ""concept"": ""chief"",
      ""relationship"": ""has authority over"",
      ""related_concept"": ""cleaner"",
      ""description"": ""The chief has the authority to direct the cleaner.""
    }
  ]
}

[your answer]
{
  ""answer"": ""chief"",
  ""reasoning"": ""The sentence structure implies that the action of asking the cleaner to leave was performed by the chief.
Therefore, 'he' refers to the chief, as the chief is the subject who performs the action.""
}
</s>"
327,The teacher and the janitor were chatting about his disorderly students.,teacher,his,Who does 'his' refer to?,,,"['teacher', 'janitor']","Question: - The teacher and the janitor were chatting about his disorderly students. Who does 'his' refer to?
Options: - ['teacher', 'janitor']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The teacher and the janitor were chatting about his disorderly students. Who does 'his' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""teacher"",
      ""description"": ""An individual who instructs students in a school or college.""
    },
    {
      ""name"": ""janitor"",
      ""description"": ""An individual responsible for cleaning and maintaining a building.""
    },
    {
      ""name"": ""disorderly students"",
      ""description"": ""Students who exhibit behavior that is not in accordance with what is considered acceptable or proper.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""teacher"",
      ""relationship"": ""interacts_with"",
      ""related_concept"": ""janitor"",
      ""description"": ""The teacher and the janitor are having a conversation.""
    },
    {
      ""concept"": ""janitor"",
      ""relationship"": ""discusses"",
      ""related_concept"": ""disorderly students"",
      ""description"": ""The janitor is discussing the issue of disorderly students with the teacher.""
    },
    {
      ""concept"": ""disorderly students"",
      ""relationship"": ""subject_of_discussion"",
      ""related_concept"": ""teacher and janitor"",
      ""description"": ""The disorderly students are the topic of conversation between the teacher and the janitor.""
    }
  ]
}

[your answer]
{
  ""answer"": ""janitor"",
  ""reasoning"": ""The sentence structure implies that the janitor is discussing his own experience or issue with the teacher,
specifically about the disorderly students. Since 'his' is used to refer back to the subject who was speaking before, it
logically refers to the janitor, as he is the one discussing his experience with the teacher.""
}
</s>"
328,The teacher and the janitor were chatting about her overwhelming cleaning duties.,janitor,her,Who does 'her' refer to?,,,"['janitor', 'teacher']","Question: - The teacher and the janitor were chatting about her overwhelming cleaning duties. Who does 'her' refer to?
Options: - ['janitor', 'teacher']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The teacher and the janitor were chatting about her overwhelming cleaning duties. Who does 'her' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""teacher"",
      ""description"": ""A person who instructs students in a school or college.""
    },
    {
      ""name"": ""janitor"",
      ""description"": ""A person employed to clean and maintain a building.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""janitor"",
      ""relationship"": ""is_a"",
      ""related_concept"": ""employee"",
      ""description"": ""Janitor is a type of employee.""
    },
    {
      ""concept"": ""teacher"",
      ""relationship"": ""is_a"",
      ""related_concept"": ""employee"",
      ""description"": ""Teacher is a type of employee.""
    },
    {
      ""concept"": ""janitor"",
      ""relationship"": ""has_role"",
      ""related_concept"": ""cleaning"",
      ""description"": ""Janitor has the role of cleaning.""
    },
    {
      ""concept"": ""teacher"",
      ""relationship"": ""has_role"",
      ""related_concept"": ""instruction"",
      ""description"": ""Teacher has the role of instruction.""
    }
  ]
}

[your answer]
{
  ""answer"": ""janitor"",
  ""reasoning"": ""The sentence context refers to 'her' in relation to the overwhelming cleaning duties, which aligns with the
janitor's responsibilities. Since the janitor is the one mentioned in the context of cleaning duties, 'her' logically refers
to the janitor.""
}
</s>"
329,The farmer demanded more bread from the baker because he raised the prices unfairly.,baker,he,Who does 'he' refer to?,,,"['baker', 'farmer']","Question: - The farmer demanded more bread from the baker because he raised the prices unfairly. Who does 'he' refer to?
Options: - ['baker', 'farmer']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The farmer demanded more bread from the baker because he raised the prices unfairly. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""farmer"",
      ""description"": ""A person who grows crops or raises animals on a farm.""
    },
    {
      ""name"": ""baker"",
      ""description"": ""A person who makes and sells bread.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""farmer"",
      ""relationship"": ""demands from"",
      ""related_concept"": ""baker"",
      ""description"": ""The farmer is requesting more bread from the baker.""
    },
    {
      ""concept"": ""baker"",
      ""relationship"": ""raises prices unfairly"",
      ""related_concept"": ""bread"",
      ""description"": ""The baker is increasing the cost of bread in an unjust manner.""
    }
  ]
}

[your answer]
{
  ""answer"": ""baker"",
  ""reasoning"": ""The farmer is demanding more bread from the baker because the baker raised the prices unfairly. This implies
that the baker is the subject of the action causing the farmer's demand for more bread.""
}
</s>"
330,The chief hired the assistant because he had stellar grades in school.,assistant,he,Who does 'he' refer to?,,,"['assistant', 'chief']","Question: - The chief hired the assistant because he had stellar grades in school. Who does 'he' refer to?
Options: - ['assistant', 'chief']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The chief hired the assistant because he had stellar grades in school. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""chief"",
      ""description"": ""A person who is in charge of a group or organization.""
    },
    {
      ""name"": ""assistant"",
      ""description"": ""A person who helps and supports someone.""
    },
    {
      ""name"": ""stellar grades"",
      ""description"": ""Excellent academic performance.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""chief"",
      ""relationship"": ""hired"",
      ""related_concept"": ""assistant"",
      ""description"": ""The chief is the one who hires the assistant.""
    },
    {
      ""concept"": ""assistant"",
      ""relationship"": ""has"",
      ""related_concept"": ""stellar grades"",
      ""description"": ""The assistant has stellar grades, indicating high academic achievement.""
    }
  ]
}

[your answer]
{
  ""answer"": ""chief"",
  ""reasoning"": ""The sentence structure implies that the 'he' who hired the assistant is the same 'he' with stellar grades.
Since the assistant is the one being hired, the 'he' with stellar grades must be the chief, as the chief is the one making
the hiring decision.""
}
</s>"
331,The guard asked the cashier to be more careful because she saw a dangerous person.,guard,she,Who does 'she' refer to?,,,"['guard', 'cashier']","Question: - The guard asked the cashier to be more careful because she saw a dangerous person. Who does 'she' refer to?
Options: - ['guard', 'cashier']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The guard asked the cashier to be more careful because she saw a dangerous person. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""guard"",
      ""description"": ""A person who is responsible for protecting and securing an area.""
    },
    {
      ""name"": ""cashier"",
      ""description"": ""A person who operates a cash register and collects money from customers.""
    },
    {
      ""name"": ""dangerous person"",
      ""description"": ""A person who poses a threat or is potentially harmful.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""guard"",
      ""relationship"": ""observes"",
      ""related_concept"": ""dangerous person"",
      ""description"": ""The guard notices the presence of a dangerous person.""
    },
    {
      ""concept"": ""guard"",
      ""relationship"": ""requests action from"",
      ""related_concept"": ""cashier"",
      ""description"": ""The guard asks the cashier to be more careful.""
    },
    {
      ""concept"": ""dangerous person"",
      ""relationship"": ""is observed by"",
      ""related_concept"": ""guard"",
      ""description"": ""The dangerous person is seen by the guard.""
    }
  ]
}

[your answer]
{
  ""answer"": ""guard"",
  ""reasoning"": ""The sentence structure implies that the guard is the one who saw the dangerous person and then asked the
cashier to be more careful. Therefore, 'she' refers to the guard, as the guard is the subject who performs the action of
asking the cashier.""
}
</s>"
