id,text,label,question_token1,question1,question_token2,question2,options,concept_guided_prompt,complete_question,response
18,The salesperson thanked the nurse because she bought the insurance.,nurse,she,Who does 'she' refer to?,,,"['nurse', 'salesperson']","Question: - The salesperson thanked the nurse because she bought the insurance. Who does 'she' refer to?
Options: - ['nurse', 'salesperson']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The salesperson thanked the nurse because she bought the insurance. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""salesperson"",
      ""description"": ""A person who sells goods or services to consumers or businesses.""
    },
    {
      ""name"": ""nurse"",
      ""description"": ""A person trained to care for the sick, injured, or disabled.""
    },
    {
      ""name"": ""insurance"",
      ""description"": ""A contract in which an individual or organization receives financial protection or reimbursement
against losses from an insurance company.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""nurse"",
      ""relationship"": ""bought"",
      ""related_concept"": ""insurance"",
      ""description"": ""The nurse is the one who purchased the insurance.""
    },
    {
      ""concept"": ""salesperson"",
      ""relationship"": ""thanked"",
      ""related_concept"": ""nurse"",
      ""description"": ""The salesperson expressed gratitude towards the nurse.""
    }
  ]
}

[your answer]
{
  ""answer"": ""nurse"",
  ""reasoning"": ""The sentence structure implies that the salesperson is expressing gratitude to the nurse for the action of
buying the insurance. Since the nurse is the subject who performed the action of buying the insurance, 'she' in the sentence
refers to the nurse.""
}
</s>"
19,The sheriff suspected the hairdresser was the murderer but he had no proof.,sheriff,he,Who does 'he' refer to?,,,"['hairdresser', 'sheriff']","Question: - The sheriff suspected the hairdresser was the murderer but he had no proof. Who does 'he' refer to?
Options: - ['hairdresser', 'sheriff']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The sheriff suspected the hairdresser was the murderer but he had no proof. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""sheriff"",
      ""description"": ""A law enforcement officer responsible for maintaining order in a particular area.""
    },
    {
      ""name"": ""hairdresser"",
      ""description"": ""A person trained to cut, style, and care for hair.""
    },
    {
      ""name"": ""murderer"",
      ""description"": ""A person who has committed the crime of murder.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""sheriff"",
      ""relationship"": ""suspects"",
      ""related_concept"": ""hairdresser"",
      ""description"": ""The sheriff believes the hairdresser is the murderer.""
    },
    {
      ""concept"": ""hairdresser"",
      ""relationship"": ""is_a"",
      ""related_concept"": ""murderer"",
      ""description"": ""The hairdresser is suspected of being a murderer.""
    },
    {
      ""concept"": ""sheriff"",
      ""relationship"": ""has_no"",
      ""related_concept"": ""proof"",
      ""description"": ""The sheriff does not have any evidence to support his suspicion.""
    }
  ]
}

[your answer]
{
  ""answer"": ""sheriff"",
  ""reasoning"": ""The sentence structure implies that 'he' refers to the subject who has the suspicion but no proof, which is
the sheriff. The sheriff is the one suspecting the hairdresser, indicating 'he' is the sheriff.""
}
</s>"
20,The sheriff suspected the hairdresser was the murderer but she claimed to be innocent.,hairdresser,she,Who does 'she' refer to?,,,"['hairdresser', 'sheriff']","Question: - The sheriff suspected the hairdresser was the murderer but she claimed to be innocent. Who does 'she' refer to?
Options: - ['hairdresser', 'sheriff']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The sheriff suspected the hairdresser was the murderer but she claimed to be innocent. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""sheriff"",
      ""description"": ""A law enforcement officer responsible for maintaining order and enforcing laws in a particular area.""
    },
    {
      ""name"": ""hairdresser"",
      ""description"": ""A person trained to cut, style, and care for hair.""
    },
    {
      ""name"": ""murderer"",
      ""description"": ""A person who has committed the crime of murder.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""sheriff"",
      ""relationship"": ""suspects"",
      ""related_concept"": ""hairdresser"",
      ""description"": ""The sheriff believes the hairdresser is responsible for a crime.""
    },
    {
      ""concept"": ""hairdresser"",
      ""relationship"": ""claims innocence"",
      ""related_concept"": ""murderer"",
      ""description"": ""The hairdresser denies involvement in the murder.""
    },
    {
      ""concept"": ""murderer"",
      ""relationship"": ""is suspected to be"",
      ""related_concept"": ""hairdresser"",
      ""description"": ""The hairdresser is considered the possible perpetrator of the murder.""
    }
  ]
}

[your answer]
{
  ""answer"": ""hairdresser"",
  ""reasoning"": ""The sheriff suspects the hairdresser of being the murderer, and the hairdresser claims to be innocent.
Therefore, 'she' refers to the hairdresser, as she is the subject of both the suspicion and the claim of innocence.""
}
</s>"
21,The counselor helped the laborer because his salary was too low.,laborer,his,Who does 'his' refer to?,,,"['laborer', 'counselor']","Question: - The counselor helped the laborer because his salary was too low. Who does 'his' refer to?
Options: - ['laborer', 'counselor']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The counselor helped the laborer because his salary was too low. Who does 'his' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""laborer"",
      ""description"": ""A person who performs manual work, especially for wages.""
    },
    {
      ""name"": ""counselor"",
      ""description"": ""A person who gives advice or guidance to others.""
    },
    {
      ""name"": ""salary"",
      ""description"": ""The amount of money that a person is paid for their work.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""laborer"",
      ""relationship"": ""receives"",
      ""related_concept"": ""salary"",
      ""description"": ""The laborer is paid a salary for their work.""
    },
    {
      ""concept"": ""counselor"",
      ""relationship"": ""helps"",
      ""related_concept"": ""laborer"",
      ""description"": ""The counselor provides assistance to the laborer.""
    },
    {
      ""concept"": ""salary"",
      ""relationship"": ""is too low"",
      ""related_concept"": ""laborer"",
      ""description"": ""The salary paid to the laborer is insufficient.""
    }
  ]
}

[your answer]
{
  ""answer"": ""laborer"",
  ""reasoning"": ""The sentence implies that the counselor helped the laborer because the laborer's salary was too low.
Therefore, 'his' refers to the laborer, as it is the laborer's salary that is being discussed.""
}
</s>"
22,The counselor helped the laborer because she is a very kind person.,counselor,she,Who does 'she' refer to?,,,"['counselor', 'laborer']","Question: - The counselor helped the laborer because she is a very kind person. Who does 'she' refer to?
Options: - ['counselor', 'laborer']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The counselor helped the laborer because she is a very kind person. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""counselor"",
      ""description"": ""A person who gives advice or guidance""
    },
    {
      ""name"": ""laborer"",
      ""description"": ""A person who does manual work""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""counselor"",
      ""relationship"": ""helps"",
      ""related_concept"": ""laborer"",
      ""description"": ""The counselor provides assistance to the laborer""
    },
    {
      ""concept"": ""counselor"",
      ""relationship"": ""is"",
      ""related_concept"": ""kind person"",
      ""description"": ""The counselor is described as kind""
    }
  ]
}

[your answer]
{
  ""answer"": ""counselor"",
  ""reasoning"": ""The sentence structure implies that the 'she' refers to the person who is helping, which is the counselor, as
the laborer is the recipient of the help. The counselor is described as a kind person, making her the subject of the
sentence.""
}
</s>"
23,The cook struck a friendship with the clerk because she rated the restaurant favorably.,clerk,she,Who does 'she' refer to?,,,"['cook', 'clerk']","Question: - The cook struck a friendship with the clerk because she rated the restaurant favorably. Who does 'she' refer to?
Options: - ['cook', 'clerk']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The cook struck a friendship with the clerk because she rated the restaurant favorably. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""cook"",
      ""description"": ""A person who prepares food for a living""
    },
    {
      ""name"": ""clerk"",
      ""description"": ""A person who sells goods or deals with customers in a shop or office""
    },
    {
      ""name"": ""restaurant"",
      ""description"": ""A place where people pay to sit and eat meals that are cooked and served on the premises""
    },
    {
      ""name"": ""friendship"",
      ""description"": ""A mutual relationship between people who care and respect each other""
    },
    {
      ""name"": ""rating"",
      ""description"": ""An assessment of something based on a scale of value""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""cook"",
      ""relationship"": ""strikes"",
      ""related_concept"": ""friendship"",
      ""description"": ""The cook initiates a friendly relationship""
    },
    {
      ""concept"": ""clerk"",
      ""relationship"": ""works_at"",
      ""related_concept"": ""restaurant"",
      ""description"": ""The clerk is employed at the restaurant""
    },
    {
      ""concept"": ""cook"",
      ""relationship"": ""rates_favorably"",
      ""related_concept"": ""restaurant"",
      ""description"": ""The cook gives a positive assessment of the restaurant""
    },
    {
      ""concept"": ""friendship"",
      ""relationship"": ""based_on"",
      ""related_concept"": ""rating"",
      ""description"": ""The friendship between the cook and the clerk is founded on the restaurant's positive rating""
    }
  ]
}

[your answer]
{
  ""answer"": ""cook"",
  ""reasoning"": ""The sentence structure implies that the 'she' who rated the restaurant favorably is the same person who
struck a friendship with the clerk. Since the cook is the one who struck a friendship, and the friendship was based on the
rating of the restaurant, it logically follows that 'she' refers to the cook.""
}
</s>"
24,The secretary asked the salesperson to leave because he disturbed people in the office.,salesperson,he,Who does 'he' refer to?,,,"['secretary', 'salesperson']","Question: - The secretary asked the salesperson to leave because he disturbed people in the office. Who does 'he' refer to?
Options: - ['secretary', 'salesperson']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The secretary asked the salesperson to leave because he disturbed people in the office. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""secretary"",
      ""description"": ""An administrative assistant who manages office activities.""
    },
    {
      ""name"": ""salesperson"",
      ""description"": ""An individual who sells goods or services to consumers or businesses.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""secretary"",
      ""relationship"": ""asks"",
      ""related_concept"": ""salesperson"",
      ""description"": ""The secretary requests the salesperson to leave.""
    },
    {
      ""concept"": ""salesperson"",
      ""relationship"": ""disturbs"",
      ""related_concept"": ""office"",
      ""description"": ""The salesperson's actions or presence disrupts the office environment.""
    },
    {
      ""concept"": ""office"",
      ""relationship"": ""location of"",
      ""related_concept"": ""secretary"",
      ""description"": ""The office is the workplace of the secretary.""
    },
    {
      ""concept"": ""office"",
      ""relationship"": ""location of"",
      ""related_concept"": ""salesperson"",
      ""description"": ""The office is also the workplace of the salesperson.""
    }
  ]
}

[your answer]
{
  ""answer"": ""salesperson"",
  ""reasoning"": ""The secretary asked the salesperson to leave because the salesperson's actions or presence were disturbing to
the office environment. This indicates that the salesperson is the subject causing disruption, making 'he' refer to the
salesperson.""
}
</s>"
25,The secretary asked the salesperson to leave because she was not interested in the product.,secretary,she,Who does 'she' refer to?,,,"['secretary', 'salesperson']","Question: - The secretary asked the salesperson to leave because she was not interested in the product. Who does 'she' refer to?
Options: - ['secretary', 'salesperson']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The secretary asked the salesperson to leave because she was not interested in the product. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""secretary"",
      ""description"": ""An administrative assistant who manages office activities.""
    },
    {
      ""name"": ""salesperson"",
      ""description"": ""A person who sells goods or services for a living.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""secretary"",
      ""relationship"": ""asks"",
      ""related_concept"": ""salesperson"",
      ""description"": ""The secretary requests the salesperson to leave.""
    },
    {
      ""concept"": ""salesperson"",
      ""relationship"": ""sells"",
      ""related_concept"": ""product"",
      ""description"": ""The salesperson is attempting to sell a product.""
    },
    {
      ""concept"": ""secretary"",
      ""relationship"": ""not interested in"",
      ""related_concept"": ""product"",
      ""description"": ""The secretary shows no interest in the product being sold.""
    }
  ]
}

[your answer]
{
  ""answer"": ""secretary"",
  ""reasoning"": ""The sentence structure implies that the action of asking and the subject of not being interested are related.
Since the secretary is the one who asked the salesperson to leave because she was not interested, 'she' refers to the
secretary.""
}
</s>"
26,The supervisor showed dissatisfaction with the receptionist because he is very strict at work.,supervisor,he,Who does 'he' refer to?,,,"['supervisor', 'receptionist']","Question: - The supervisor showed dissatisfaction with the receptionist because he is very strict at work. Who does 'he' refer to?
Options: - ['supervisor', 'receptionist']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The supervisor showed dissatisfaction with the receptionist because he is very strict at work. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""supervisor"",
      ""description"": ""A person who oversees and manages a group of employees.""
    },
    {
      ""name"": ""receptionist"",
      ""description"": ""A person who receives and directs calls and visitors to an office or organization.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""supervisor"",
      ""relationship"": ""shows dissatisfaction"",
      ""related_concept"": ""receptionist"",
      ""description"": ""The supervisor expresses displeasure towards the receptionist.""
    },
    {
      ""concept"": ""supervisor"",
      ""relationship"": ""is"",
      ""related_concept"": ""strict"",
      ""description"": ""The supervisor is characterized by being very strict at work.""
    }
  ]
}

[your answer]
{
  ""answer"": ""supervisor"",
  ""reasoning"": ""The sentence structure implies that the 'he' who is very strict at work and shows dissatisfaction is the same
person, which is the supervisor. The supervisor's strictness and dissatisfaction are directed towards the receptionist,
making 'supervisor' the correct answer.""
}
</s>"
27,The supervisor showed dissatisfaction with the receptionist because she was very careless about work.,receptionist,she,Who does 'she' refer to?,,,"['supervisor', 'receptionist']","Question: - The supervisor showed dissatisfaction with the receptionist because she was very careless about work. Who does 'she' refer to?
Options: - ['supervisor', 'receptionist']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The supervisor showed dissatisfaction with the receptionist because she was very careless about work. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""supervisor"",
      ""description"": ""A person who oversees and manages the work of others.""
    },
    {
      ""name"": ""receptionist"",
      ""description"": ""A person who receives and directs calls and visitors.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""supervisor"",
      ""relationship"": ""shows dissatisfaction with"",
      ""related_concept"": ""receptionist"",
      ""description"": ""The supervisor expresses displeasure towards the receptionist.""
    },
    {
      ""concept"": ""receptionist"",
      ""relationship"": ""is"",
      ""related_concept"": ""careless about work"",
      ""description"": ""The receptionist is described as being very careless in her duties.""
    }
  ]
}

[your answer]
{
  ""answer"": ""receptionist"",
  ""reasoning"": ""The sentence structure implies that the supervisor's dissatisfaction is directed towards the receptionist,
specifically because of her carelessness. Therefore, 'she' refers to the receptionist.""
}
</s>"
28,The librarian reminded the mover how important the books were and he promised to be careful.,mover,he,Who does 'he' refer to?,,,"['mover', 'librarian']","Question: - The librarian reminded the mover how important the books were and he promised to be careful. Who does 'he' refer to?
Options: - ['mover', 'librarian']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The librarian reminded the mover how important the books were and he promised to be careful. Who does 'he' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""librarian"",
      ""description"": ""A person responsible for looking after books and helping readers.""
    },
    {
      ""name"": ""mover"",
      ""description"": ""A person who is moving or being moved, especially in the context of moving goods or furniture.""
    },
    {
      ""name"": ""books"",
      ""description"": ""Printed works consisting of written or illustrated pages bound together.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""librarian"",
      ""relationship"": ""reminds"",
      ""related_concept"": ""mover"",
      ""description"": ""The librarian gives a reminder to the mover.""
    },
    {
      ""concept"": ""mover"",
      ""relationship"": ""promises"",
      ""related_concept"": ""careful handling of books"",
      ""description"": ""The mover promises to handle the books carefully.""
    },
    {
      ""concept"": ""books"",
      ""relationship"": ""object of care"",
      ""related_concept"": ""mover"",
      ""description"": ""The books are the objects that the mover is being reminded to handle carefully.""
    }
  ]
}

[your answer]
{
  ""answer"": ""mover"",
  ""reasoning"": ""The sentence structure implies that the 'he' who promised to be careful refers to the 'mover', as the
librarian is the one reminding him of the importance of the books. Therefore, the mover is the subject who makes the
promise.""
}
</s>"
29,The librarian reminded the mover how important the books were and she needed to make sure none were left.,librarian,she,Who does 'she' refer to?,,,"['librarian', 'mover']","Question: - The librarian reminded the mover how important the books were and she needed to make sure none were left. Who does 'she' refer to?
Options: - ['librarian', 'mover']

All the main real world concepts essential to answer the question are: 
List them down along with one line description
Remember to return the response in a json structure as defined below - 

""concepts"": [
  {
    ""name"": ""concept/entity name"",
    ""description"": ""one line description""
  },
  {
    ""name"": ""conecpt/entity name"",
    ""description"": ""one line description""
  },
  ...
]

[your concepts list]

In manner of ontology, describe the relationship for each concept to the other concepts in the context of the sentence in a structured manner along with one line description for each are:
Remember to return the response in a json structure as defined below -

""relationships"": [
	{
		""concept"": ""concept1"",
		""relationship"": ""relation"",
		""related_concept"": ""concept2"",
		""description"": ""one line description""
	},
	{
		""concept"": ""concept2"",
		""relationship"": ""relation"",
		""related_concept"": ""concept3"",
		""description"": ""one line description""
	},
	....
]
 
[your relationship list]

Provide the answer to the original [Question] from the [Options] and the reasoning for it based on the concepts/entities and their relationships you have identified - 
Remember to follow the following json structure - 
{
  ""answer"": ""your answer"",
  ""reasoning"": ""your reasoning""
}
[your answer]
",The librarian reminded the mover how important the books were and she needed to make sure none were left. Who does 'she' refer to?,"[your concepts list]
{
  ""concepts"": [
    {
      ""name"": ""librarian"",
      ""description"": ""A person responsible for managing a library.""
    },
    {
      ""name"": ""mover"",
      ""description"": ""A person or company involved in moving goods or furniture from one place to another.""
    },
    {
      ""name"": ""books"",
      ""description"": ""Printed works consisting of written or illustrated pages bound together.""
    }
  ]
}

[your relationship list]
{
  ""relationships"": [
    {
      ""concept"": ""librarian"",
      ""relationship"": ""reminds"",
      ""related_concept"": ""mover"",
      ""description"": ""The librarian is giving a reminder to the mover.""
    },
    {
      ""concept"": ""mover"",
      ""relationship"": ""responsible for"",
      ""related_concept"": ""books"",
      ""description"": ""The mover is tasked with ensuring the books are handled carefully during moving.""
    },
    {
      ""concept"": ""librarian"",
      ""relationship"": ""emphasizes importance of"",
      ""related_concept"": ""books"",
      ""description"": ""The librarian is highlighting the significance of the books.""
    }
  ]
}

[your answer]
{
  ""answer"": ""librarian"",
  ""reasoning"": ""The librarian is the one giving the reminder to the mover about the importance of the books and ensuring none
are left behind. This is because the librarian is responsible for managing the library and its contents, including books, and
thus is the one emphasizing their importance and ensuring their safekeeping during the moving process.""
}
</s>"
